没什么用拿来占位的第一行，这是第6个文件
658,149,58,41
659,214,17,59
660,55,1,39
661,83,38,74
662,126,46,9
663,180,21,30
664,189,7,60
665,354,16,59
666,207,14,68
667,310,46,63
668,135,16,48
669,584,17,9
670,106,55,95
671,647,47,66
672,546,28,62
673,632,47,90
674,45,53,61
675,279,21,48
676,465,46,90
677,599,28,33
678,296,41,63
679,129,21,39
680,192,18,69
681,428,15,72
682,427,48,87
683,607,41,15
684,271,1,85
685,262,57,10
686,241,0,56
687,274,59,72
688,270,51,34
689,468,5,91
690,381,55,68
691,582,34,84
692,534,12,6
693,173,1,10
694,324,18,61
695,305,9,43
696,55,46,97
697,540,59,98
698,219,8,69
699,27,12,44
700,33,59,76
701,145,23,30
702,607,15,52
703,494,0,37
704,607,21,28
705,328,45,19
706,367,10,96
707,444,7,60
708,619,57,27
709,670,22,65
710,212,4,25
711,458,48,7
712,162,36,18
713,223,34,16
714,591,53,91
715,63,16,78
716,295,51,77
717,191,25,80
718,555,7,82
719,188,41,19
720,295,26,43
721,580,59,17
722,501,3,9
723,249,23,14
724,382,20,74
725,159,48,51
726,617,40,91
727,109,45,50
728,404,13,7
729,186,53,81
730,406,34,69
731,345,13,23
732,141,37,70
733,661,31,34
734,633,47,23
735,327,27,89
736,118,7,8
737,339,37,25
738,424,55,44
739,236,10,29
740,449,20,9
741,407,36,82
742,128,22,24
743,86,15,70
744,487,34,32
745,482,29,82
746,614,15,51
747,149,26,81
748,9,47,90
749,684,24,39
750,698,42,12
751,576,35,38
752,16,15,15
753,635,59,81
754,134,10,37
755,208,18,45
756,173,41,31
757,327,37,30
758,429,0,41
759,539,25,2
760,60,24,33
761,183,3,65
762,534,46,97
763,597,6,80
764,286,37,80
765,336,50,81
766,312,47,6
767,671,40,67
768,565,31,77
769,16,39,8
770,510,30,55
771,468,6,89
772,471,20,29
773,340,12,79
774,80,2,94
775,29,23,87
776,667,43,98
777,453,48,39
778,514,14,89
779,300,56,86
780,560,30,66
781,39,21,28
782,387,9,76
783,84,6,33
784,259,13,67
785,420,16,84
786,503,8,58
787,695,26,83
788,363,46,68
789,188,50,77
790,105,50,32
791,580,42,19
792,638,42,22
793,105,17,55
794,177,19,17
795,626,18,64
796,6,8,29
797,365,8,96
798,652,16,81
799,93,36,27
800,405,9,51
801,414,6,95
802,152,9,48
803,271,27,74
804,381,1,15
805,626,56,89
806,586,24,80
807,38,51,82
808,670,12,13
809,124,27,69
810,250,14,63
811,505,4,22
812,310,27,76
813,513,34,92
814,693,29,33
815,388,24,22
816,306,36,70
817,330,56,17
818,273,53,6
819,397,7,21
820,458,55,56
821,542,31,93
822,340,42,1
823,447,39,43
824,551,8,69
825,91,30,17
826,110,8,11
827,564,45,79
828,551,34,14
829,38,1,13
830,518,36,80
831,182,34,37
832,186,20,90
833,135,44,35
834,479,39,80
835,122,6,72
836,18,42,10
837,346,18,17
838,420,4,43
839,358,35,3
840,152,0,43
841,527,57,45
842,15,44,31
843,167,32,73
844,429,23,74
845,91,57,50
846,373,4,57
847,502,52,55
848,2,17,80
849,235,45,45
850,538,25,49
851,218,45,46
852,632,54,63
853,149,50,82
854,519,16,3
855,189,21,51
856,39,9,59
857,493,8,65
858,346,31,70
859,621,36,27
860,214,22,5
861,62,0,36
862,129,12,14
863,1,54,10
864,447,29,59
865,50,31,25
866,190,12,3
867,216,31,77
868,68,31,15
869,434,56,2
870,541,47,30
871,272,12,97
872,69,20,60
873,198,52,59
874,471,14,50
875,339,56,87
876,570,57,82
877,143,31,90
878,237,19,96
879,231,18,7
880,55,44,90
881,478,24,34
882,669,49,26
883,43,29,44
884,679,56,36
885,457,33,90
886,377,56,38
887,518,23,9
888,602,6,72
889,699,33,63
890,396,15,88
891,23,34,64
892,403,0,14
893,637,19,33
894,453,21,40
895,276,45,73
896,229,8,32
897,239,48,18
898,457,36,1
899,562,4,34
900,525,17,84
901,52,46,55
902,29,51,97
903,257,9,67
904,668,8,23
905,513,26,56
906,153,29,71
907,89,34,42
908,225,58,5
909,531,40,1
910,51,31,85
911,354,39,90
912,465,8,68
913,175,17,21
914,403,11,2
915,440,31,32
916,97,16,2
917,438,18,90
918,2,38,56
919,445,29,44
920,404,22,78
921,310,54,69
922,448,44,85
923,346,11,56
924,134,2,60
925,491,4,45
926,183,25,4
927,695,5,96
928,665,0,17
929,122,10,49
930,117,27,54
931,320,39,49
932,566,4,82
933,386,58,56
934,417,17,25
935,661,42,91
936,526,47,73
937,524,40,64
938,161,2,49
939,132,52,8
940,469,18,9
941,210,15,42
942,63,18,14
943,208,14,96
944,696,54,83
945,450,47,76
946,250,45,43
947,693,21,44
948,103,4,17
949,524,27,3
950,138,54,29
951,83,55,16
952,269,30,10
953,628,3,92
954,455,54,10
955,615,44,51
956,402,13,6
957,605,4,82
958,158,14,66
959,383,29,62
960,645,25,4
961,295,27,17
962,649,25,45
963,297,43,32
964,474,35,2
965,678,26,22
966,656,49,36
967,659,51,58
968,615,18,21
969,591,25,70
970,304,35,74
971,601,42,15
972,120,56,75
973,123,18,10
974,475,14,43
975,368,48,32
976,71,17,62
977,367,56,87
978,217,45,47
979,464,53,52
980,220,28,24
981,335,12,7
982,614,41,69
983,75,14,16
984,48,5,71
985,66,59,90
986,607,9,85
987,669,40,29
988,249,56,17
989,49,3,97
990,78,2,29
991,264,42,61
992,493,20,50
993,258,57,89
994,629,22,94
995,150,41,79
996,415,15,50
997,359,40,64
998,487,12,38
999,395,33,98
1000,103,24,91
1001,547,27,13
1002,21,58,94
1003,211,6,25
1004,540,32,60
1005,272,59,64
1006,313,50,83
1007,140,11,44
1008,311,54,85
1009,34,42,21
1010,420,25,48
1011,104,10,54
1012,118,17,90
1013,384,43,54
1014,645,53,44
1015,330,5,16
1016,590,36,82
1017,312,12,78
1018,467,49,30
1019,334,47,29
1020,257,25,65
1021,56,32,72
1022,392,39,85
1023,525,58,31
1024,659,17,94
1025,119,21,12
1026,273,58,41
1027,482,16,54
1028,563,51,73
1029,189,18,83
1030,700,32,86
1031,110,27,91
1032,381,10,9
1033,130,20,13
1034,260,2,94
1035,27,30,95
1036,2,28,90
1037,148,11,19
1038,485,45,78
1039,592,41,58
1040,196,21,21
1041,127,34,69
1042,343,7,71
1043,75,1,38
1044,479,19,9
1045,237,47,75
1046,499,20,34
1047,455,40,62
1048,635,51,97
1049,559,8,22
1050,96,18,24
1051,75,58,55
1052,59,56,34
1053,478,53,28
1054,235,44,4
1055,51,28,88
1056,221,15,8
1057,330,19,86
1058,302,21,71
1059,218,48,43
1060,540,0,29
1061,511,33,64
1062,341,35,22
1063,312,2,59
1064,643,15,49
1065,522,18,15
1066,70,50,28
1067,93,37,77
1068,26,33,72
1069,135,42,68
1070,585,49,30
1071,261,50,14
1072,202,9,32
1073,134,16,11
1074,239,29,48
1075,389,52,90
1076,560,41,68
1077,487,15,30
1078,533,4,34
1079,591,12,54
1080,355,21,48
1081,473,0,46
1082,64,57,51
1083,518,48,75
1084,395,50,80
1085,528,4,18
1086,363,5,43
1087,397,5,62
1088,353,7,12
1089,115,15,64
1090,103,11,55
1091,325,33,96
1092,676,41,47
1093,67,24,4
1094,509,27,28
1095,508,45,68
1096,335,56,79
1097,9,23,13
1098,401,8,34
1099,436,24,45
1100,176,14,9
1101,637,7,61
1102,299,49,72
1103,619,32,60
1104,665,50,37
1105,284,8,7
1106,32,38,69
1107,476,5,64
1108,501,24,97
1109,387,32,42
1110,54,11,21
1111,446,40,2
1112,45,23,13
1113,332,52,50
1114,570,16,60
1115,131,57,10
1116,617,43,33
1117,440,18,71
1118,484,38,40
1119,112,55,85
1120,421,49,90
1121,403,25,95
1122,400,53,13
1123,356,24,31
1124,48,19,24
1125,284,57,30
1126,121,10,74
1127,435,28,32
1128,338,5,57
1129,289,47,60
1130,308,7,69
1131,236,22,11
1132,292,25,16
1133,454,44,73
1134,626,41,15
1135,129,9,55
1136,116,17,85
1137,143,5,44
1138,280,34,33
1139,577,4,62
1140,282,23,5
1141,607,50,18
1142,122,52,57
1143,655,48,81
1144,603,16,56
1145,14,32,30
1146,390,0,30
1147,297,17,16
1148,656,42,27
1149,340,11,16
1150,395,2,75
1151,284,9,13
1152,354,7,79
1153,232,40,90
1154,190,13,77
1155,414,32,48
1156,543,14,38
1157,682,38,86
1158,280,7,51
1159,532,27,44
1160,560,9,97
1161,296,56,60
1162,84,55,44
1163,18,15,3
1164,529,42,55
1165,506,43,51
1166,423,5,49
1167,628,0,10
1168,184,14,9
1169,152,20,93
1170,649,33,61
1171,619,32,63
1172,330,7,35
1173,349,17,89
1174,486,10,50
1175,22,17,30
1176,379,21,47
1177,313,31,67
1178,601,42,76
1179,153,17,41
1180,21,52,76
1181,411,23,24
1182,111,23,51
1183,524,40,5
1184,243,36,11
1185,215,9,82
1186,68,28,64
1187,549,5,18
1188,695,53,72
1189,670,24,37
1190,646,17,22
1191,504,7,68
1192,200,4,77
1193,540,44,98
1194,55,28,71
1195,290,43,85
1196,184,6,58
1197,637,57,52
1198,297,13,86
1199,679,58,71
1200,389,44,91
1201,528,34,78
1202,302,27,11
1203,243,25,59
1204,387,35,45
1205,232,4,36
1206,413,27,65
1207,553,29,17
1208,690,18,63
1209,488,38,56
1210,246,56,8
1211,179,36,31
1212,200,24,64
1213,460,5,56
1214,133,45,90
1215,316,18,3
1216,174,50,4
1217,305,20,52
1218,170,51,76
1219,658,4,67
1220,314,49,18
1221,150,11,57
1222,664,6,69
1223,283,15,53
1224,592,24,89
1225,472,21,87
1226,652,18,28
1227,143,19,53
1228,401,25,26
1229,51,22,21
1230,244,9,88
1231,515,18,7
1232,415,20,27
1233,561,25,74
1234,44,56,43
1235,440,15,45
1236,31,20,60
1237,103,41,60
1238,91,2,68
1239,13,31,29
1240,348,30,47
1241,447,54,24
1242,577,40,69
1243,442,59,85
1244,25,19,81
1245,185,42,60
1246,216,10,52
1247,510,30,84
1248,393,34,67
1249,360,57,5
1250,1,28,21
1251,59,16,93
1252,189,49,43
1253,143,23,58
1254,261,49,26
1255,240,3,28
1256,390,58,24
1257,415,1,22
1258,144,29,21
1259,450,30,23
1260,500,42,10
1261,640,34,23
1262,612,57,23
1263,331,16,14
1264,70,26,77
1265,681,1,13
1266,45,52,9
1267,384,39,78
1268,427,18,82
1269,664,46,74
1270,192,15,91
1271,205,40,98
1272,257,41,72
1273,665,33,35
1274,511,36,74
1275,122,52,43
1276,4,8,96
1277,41,19,75
1278,600,35,52
1279,647,44,23
1280,309,27,71
1281,18,4,29
1282,532,57,5
1283,548,14,78
1284,288,6,14
1285,501,48,23
1286,589,58,41
1287,539,0,53
1288,383,49,57
1289,603,37,82
1290,365,33,66
1291,666,20,40
1292,380,50,23
1293,289,56,83
1294,2,41,77
1295,24,49,84
1296,329,36,79
1297,259,56,7
1298,284,11,1
1299,159,40,42
1300,479,28,88
1301,310,40,66
1302,513,26,31
1303,395,26,68
1304,84,28,20
1305,128,27,86
1306,339,42,91
1307,617,49,30
1308,260,48,14
1309,240,30,12
1310,81,36,53
1311,410,53,18
1312,326,18,10
1313,50,52,63
1314,43,33,63
1315,536,24,70
1316,155,39,48
1317,397,17,69
1318,484,57,13
1319,649,49,50
1320,83,51,91
1321,39,16,39
1322,26,42,66
1323,496,58,48
1324,219,4,29
1325,136,42,33
1326,601,42,92
1327,590,51,83
1328,326,13,85
1329,106,0,92
1330,234,37,33
1331,574,26,47
1332,238,50,29
1333,125,39,17
1334,197,19,14
1335,647,48,85
1336,58,39,76
1337,131,22,54
1338,249,49,98
1339,68,34,34
1340,627,55,48
1341,49,55,52
1342,172,9,5
1343,140,28,57
1344,140,14,26
1345,39,19,79
1346,79,52,64
1347,388,0,77
1348,45,9,95
1349,157,31,44
1350,271,10,49
1351,266,30,7
1352,302,0,54
1353,171,20,16
1354,568,37,94
1355,460,51,82
1356,71,29,28
1357,115,58,2
1358,49,18,61
1359,320,1,45
1360,187,27,8
1361,508,6,31
1362,49,15,97
1363,413,50,30
1364,602,22,89
1365,117,30,48
1366,445,14,12
1367,26,3,91
1368,135,53,80
1369,570,44,68
1370,406,1,68
1371,542,33,72
1372,247,52,88
1373,634,12,16
1374,108,43,34
1375,16,37,71
1376,310,52,64
1377,575,3,52
1378,323,9,84
1379,412,1,39
1380,663,31,53
1381,171,50,44
1382,625,25,79
1383,54,28,32
1384,7,33,58
1385,651,31,15
1386,5,44,94
1387,493,4,43
1388,137,16,96
1389,348,25,62
1390,275,50,75
1391,575,44,94
1392,337,35,45
1393,124,50,54
1394,476,11,75
1395,411,30,63
1396,641,13,37
1397,486,23,86
1398,444,3,36
1399,228,33,88
1400,567,19,25
1401,589,55,49
1402,340,17,37
1403,544,4,27
1404,377,20,92
1405,75,27,57
1406,441,44,83
1407,612,33,35
1408,294,31,56
1409,621,45,86
1410,263,10,83
1411,503,12,17
1412,454,31,20
1413,581,22,26
1414,211,15,17
1415,243,30,6
1416,299,22,80
1417,75,46,35
1418,352,44,70
1419,211,27,25
1420,629,42,81
1421,413,54,22
1422,58,47,97
1423,446,10,58
1424,96,36,23
1425,322,48,68
1426,139,38,51
1427,153,1,73
1428,444,26,78
1429,620,40,28
1430,566,14,27
1431,284,16,35
1432,66,40,92
1433,601,5,37
1434,354,59,17
1435,669,59,1
1436,317,30,71
1437,314,53,66
1438,280,34,78
1439,236,18,69
1440,502,0,18
1441,13,48,39
1442,287,34,95
1443,501,20,37
1444,408,14,36
1445,457,19,22
1446,407,26,19
1447,28,24,86
1448,38,2,21
1449,12,17,24
1450,629,14,21
1451,352,46,44
1452,503,18,73
1453,248,51,86
1454,498,28,53
1455,258,42,52
1456,439,7,62
1457,542,4,17
1458,663,37,9
1459,38,40,16
1460,639,31,90
1461,667,42,67
1462,3,48,37
1463,418,24,92
1464,440,1,63
1465,660,18,83
1466,549,6,1
1467,91,28,2
1468,646,23,92
1469,516,22,9
1470,484,39,63
1471,529,15,4
1472,283,43,66
1473,463,14,83
1474,588,57,57
1475,99,49,89
1476,393,30,53
1477,457,24,93
1478,320,47,55
1479,135,39,48
1480,44,21,66
1481,100,0,13
1482,493,52,55
1483,193,48,51
1484,126,10,68
1485,647,34,43
1486,248,36,95
1487,298,52,88
1488,580,27,3
1489,132,49,36
1490,239,18,62
1491,15,17,15
1492,202,24,60
1493,531,1,72
1494,136,11,26
1495,28,16,12
1496,424,10,9
1497,295,24,3
1498,135,58,94
1499,466,5,51
1500,121,22,44
1501,605,26,77
1502,297,45,92
1503,163,29,82
1504,205,31,33
1505,355,1,15
1506,329,15,97
1507,637,0,91
1508,27,39,26
1509,431,18,48
1510,103,59,26
1511,424,50,75
1512,337,9,29
1513,324,34,93
1514,235,40,4
1515,269,26,23
1516,143,7,4
1517,493,13,96
1518,583,41,54
1519,423,37,4
1520,249,17,2
1521,448,53,78
1522,667,15,91
1523,16,23,14
1524,484,50,11
1525,441,32,49
1526,28,40,50
1527,136,52,10
1528,583,38,78
1529,78,46,90
1530,355,52,37
1531,635,26,46
1532,179,32,16
1533,393,49,74
1534,56,27,42
1535,309,46,27
1536,603,0,81
1537,649,10,77
1538,275,20,47
1539,202,47,85
1540,164,32,88
1541,286,30,54
1542,398,12,31
1543,456,49,91
1544,625,23,10
1545,141,33,36
1546,651,17,5
1547,657,15,2
1548,682,19,25
1549,698,26,43
1550,27,33,77
1551,321,16,70
1552,347,44,21
1553,218,2,54
1554,12,47,80
1555,220,11,19
1556,618,49,49
1557,379,1,69
1558,99,0,63
1559,502,4,22
1560,73,17,25
1561,186,55,34
1562,289,22,59
1563,518,33,8
1564,430,12,6
1565,585,38,6
1566,12,28,34
1567,136,45,97
1568,539,8,57
1569,377,17,46
1570,161,53,64
1571,499,20,77
1572,578,34,72
1573,518,13,26
1574,268,16,90
1575,19,52,74
1576,647,58,7
1577,181,11,1
1578,374,42,20
1579,24,3,53
1580,575,50,82
1581,357,22,67
1582,693,42,1
1583,211,25,52
1584,498,57,8
1585,614,57,23
1586,513,9,37
1587,355,28,72
1588,13,24,77
1589,258,22,12
1590,686,2,52
1591,283,17,58
1592,618,36,55
1593,133,8,98
1594,90,37,57
1595,18,52,75
1596,366,48,54
1597,675,15,38
1598,69,26,3
1599,215,7,78
1600,67,41,72
1601,316,34,3
1602,227,0,47
1603,283,7,37
1604,483,49,96
1605,151,34,67
1606,661,5,47
1607,304,40,72
1608,572,56,66
1609,550,37,36
1610,70,53,19
1611,212,35,36
1612,370,44,72
1613,596,8,88
1614,580,7,61
1615,277,57,4
1616,357,0,58
1617,444,37,2
1618,410,51,37
1619,134,30,98
1620,622,32,77
1621,11,56,21
1622,416,9,12
1623,566,26,45
1624,129,39,32
1625,481,25,79
1626,241,21,34
1627,556,14,36
1628,325,49,73
1629,181,30,25
1630,88,28,34
1631,647,54,58
1632,240,39,57
1633,408,21,52
1634,345,46,24
1635,487,55,23
1636,335,0,7
1637,461,32,64
1638,78,1,49
1639,632,0,80
1640,428,21,3
1641,690,43,42
1642,346,49,29
1643,381,25,43
1644,627,15,92
1645,194,30,77
1646,272,40,90
1647,273,59,12
1648,538,4,69
1649,261,28,84
1650,243,40,94
1651,217,37,29
1652,44,12,12
1653,460,59,20
1654,197,15,49
1655,476,19,16
1656,184,5,5
1657,560,37,78
1658,67,59,83
1659,299,28,53
1660,86,29,16
