没什么用拿来占位的第一行，这是第1个文件
331,676,59,62
332,377,76,51
333,670,58,18
334,566,72,49
335,169,36,48
336,665,72,55
337,608,68,8
338,194,61,46
339,382,47,41
340,401,14,4
341,190,50,19
342,446,14,58
343,617,27,58
344,474,30,48
345,84,64,16
346,394,5,40
347,684,28,1
348,377,14,1
349,562,30,59
350,231,55,17
351,639,7,24
352,294,2,30
353,164,31,1
354,289,9,38
355,453,31,56
356,679,78,4
357,597,37,29
358,294,22,12
359,361,5,39
360,350,18,49
361,633,53,48
362,188,0,49
363,286,75,6
364,683,16,43
365,257,58,24
366,171,60,59
367,74,52,55
368,616,79,49
369,525,65,58
370,355,37,11
371,74,51,42
372,699,47,18
373,674,37,22
374,407,3,10
375,21,60,58
376,558,12,24
377,336,23,14
378,86,34,18
379,393,6,26
380,548,16,19
381,557,60,37
382,180,67,55
383,170,54,10
384,247,31,33
385,335,69,20
386,385,23,48
387,699,74,4
388,412,71,32
389,75,78,50
390,346,57,21
391,146,68,51
392,563,39,57
393,603,62,44
394,165,40,35
395,204,79,20
396,116,18,45
397,158,34,36
398,15,44,64
399,668,4,23
400,554,61,63
401,573,10,38
402,551,6,37
403,460,57,32
404,390,66,57
405,224,35,35
406,484,75,58
407,305,2,43
408,6,1,40
409,354,75,62
410,262,72,37
411,70,8,38
412,147,78,59
413,690,43,37
414,81,54,10
415,375,19,30
416,231,71,35
417,62,45,61
418,319,2,5
419,659,0,36
420,204,67,35
421,44,15,59
422,116,28,2
423,624,39,28
424,221,4,41
425,147,56,19
426,314,30,51
427,370,23,65
428,658,69,6
429,220,22,47
430,386,60,62
431,546,72,35
432,63,14,25
433,37,60,43
434,373,17,41
435,407,17,24
436,687,12,1
437,262,9,32
438,251,75,19
439,626,64,24
440,387,59,10
441,94,2,65
442,622,14,24
443,479,74,53
444,525,39,41
445,355,27,60
446,397,52,43
447,47,6,23
448,375,50,61
449,49,37,5
450,635,16,47
451,268,1,54
452,221,44,35
453,185,49,23
454,70,45,30
455,298,65,24
456,624,47,11
457,489,30,21
458,700,40,45
459,139,22,9
460,231,70,12
461,351,67,58
462,393,5,32
463,98,31,12
464,686,66,56
465,474,5,59
466,485,43,56
467,392,26,30
468,451,65,26
469,695,10,36
470,636,17,65
471,367,31,49
472,633,67,37
473,252,8,46
474,631,24,10
475,267,5,2
476,684,62,11
477,105,21,35
478,17,76,13
479,610,17,46
480,137,27,45
481,341,29,34
482,281,32,34
483,318,73,45
484,644,60,63
485,632,52,15
486,594,12,7
487,437,79,20
488,699,76,17
489,661,2,49
490,357,30,20
491,384,17,57
492,9,9,47
493,346,27,58
494,499,60,53
495,117,43,62
496,65,15,60
497,546,57,56
498,483,69,29
499,346,76,39
500,611,6,46
501,355,65,2
502,249,59,54
503,185,66,16
504,368,49,63
505,296,55,4
506,427,58,36
507,694,36,64
508,598,32,46
509,685,43,49
510,543,58,41
511,255,68,55
512,237,15,48
513,320,22,42
514,374,55,4
515,410,68,3
516,529,60,40
517,51,23,47
518,59,65,54
519,344,11,38
520,371,34,22
521,171,68,36
522,492,5,27
523,388,3,37
524,170,68,28
525,63,76,4
526,516,72,12
527,658,41,9
528,598,34,49
529,227,10,9
530,72,58,23
531,14,2,21
532,186,53,22
533,366,31,44
534,156,25,56
535,132,71,30
536,80,49,16
537,474,36,7
538,485,58,41
539,509,4,25
540,520,1,17
541,57,32,6
542,433,34,23
543,70,35,2
544,425,27,57
545,244,7,61
546,433,76,42
547,300,67,62
548,79,22,12
549,188,58,26
550,294,43,13
551,556,70,35
552,257,29,63
553,668,54,42
554,446,37,42
555,424,74,57
556,74,0,48
557,513,46,36
558,81,70,26
559,210,61,2
560,82,41,26
561,227,16,45
562,556,21,18
563,524,29,64
564,699,32,15
565,208,27,11
566,544,57,16
567,223,80,6
568,248,57,2
569,467,44,27
570,510,10,23
571,636,14,22
572,449,13,45
573,183,61,35
574,634,43,56
575,144,44,15
576,43,41,10
577,579,47,22
578,483,47,40
579,388,27,3
580,344,15,10
581,225,8,58
582,110,66,56
583,305,22,59
584,302,42,58
585,338,64,27
586,597,34,19
587,576,15,43
588,363,70,52
589,364,44,27
590,581,9,15
591,460,68,20
592,241,9,37
593,32,41,39
594,109,55,50
595,583,76,41
596,185,45,23
597,385,49,46
598,250,47,55
599,43,28,9
600,686,0,56
601,601,27,12
602,320,73,19
603,318,20,53
604,531,38,19
605,241,1,54
606,43,70,58
607,265,8,11
608,661,41,4
609,567,63,43
610,46,13,32
611,356,21,2
612,414,19,52
613,456,54,30
614,203,78,55
615,490,68,33
616,581,35,13
617,343,20,65
618,292,41,13
619,343,27,7
620,116,67,29
621,312,31,14
622,124,69,61
623,261,9,42
624,558,63,49
625,300,8,33
626,41,74,8
627,151,72,65
628,61,79,19
629,193,21,49
630,33,79,9
631,275,58,4
632,496,66,61
633,110,8,40
634,62,57,64
635,580,72,46
636,484,8,37
637,437,56,51
638,575,5,18
639,184,38,32
640,113,36,5
641,451,43,28
642,156,0,13
643,7,48,44
644,226,60,5
645,143,28,4
646,525,60,7
647,443,42,46
648,629,62,18
649,653,37,32
650,83,70,32
651,41,56,44
652,260,66,24
653,638,7,30
654,671,15,49
655,569,44,32
656,683,61,4
657,69,56,45
658,367,44,7
659,402,45,58
660,487,38,19
661,84,38,55
662,305,24,38
663,564,66,22
664,479,66,5
665,232,30,36
666,389,68,32
667,462,77,40
668,477,15,32
669,202,71,27
670,470,21,41
671,622,8,20
672,559,19,6
673,687,54,65
674,645,69,50
675,87,0,22
676,164,8,38
677,97,0,27
678,417,16,28
679,29,54,41
680,541,5,27
681,146,54,37
682,591,78,18
683,236,56,54
684,204,56,61
685,584,27,19
686,68,18,37
687,31,29,49
688,254,41,49
689,210,38,32
690,340,57,42
691,258,1,37
692,499,74,33
693,267,30,50
694,562,70,9
695,294,59,46
696,26,35,8
697,281,46,34
698,224,52,56
699,387,44,35
700,122,72,49
701,519,63,59
702,685,31,16
703,294,62,32
704,521,78,24
705,634,49,14
706,11,26,37
707,61,0,33
708,452,8,62
709,357,12,1
710,402,75,17
711,344,61,15
712,578,53,50
713,404,77,34
714,139,12,16
715,73,36,43
716,28,32,16
717,115,30,43
718,150,66,53
719,231,76,26
720,476,73,32
721,407,26,41
722,110,21,6
723,159,46,4
724,281,55,45
725,44,24,57
726,257,30,46
727,608,4,18
728,531,63,22
729,611,74,56
730,223,55,46
731,327,26,47
732,7,74,64
733,334,51,5
734,294,67,62
735,417,20,3
736,650,11,5
737,698,62,59
738,364,80,17
739,208,10,52
740,97,56,12
741,153,71,11
742,657,66,47
743,83,2,18
744,160,1,10
745,253,12,57
746,487,51,17
747,219,67,9
748,696,72,22
749,656,31,26
750,602,66,9
751,354,39,6
752,445,35,39
753,80,9,58
754,203,52,53
755,358,13,9
756,424,7,37
757,536,12,27
758,461,35,59
759,250,30,27
760,140,24,63
761,484,78,57
762,318,16,19
763,635,30,61
764,600,70,24
765,182,18,37
766,564,66,36
767,374,59,15
768,189,32,3
769,186,69,48
770,511,54,44
771,224,62,9
772,180,19,29
773,304,26,61
774,612,7,55
775,7,22,7
776,99,0,3
777,392,43,24
778,399,11,7
779,315,36,56
780,647,10,56
781,149,69,43
782,198,73,36
783,380,58,12
784,689,36,33
785,393,77,37
786,379,42,38
787,126,36,33
788,569,6,27
789,296,69,2
790,62,44,55
791,333,12,32
792,534,11,60
793,203,45,14
794,338,36,1
795,683,61,34
796,412,7,64
797,487,43,40
798,308,46,38
799,478,34,28
800,647,12,54
801,414,33,62
802,29,22,61
803,55,70,55
804,697,47,25
805,686,66,62
806,54,37,17
807,8,19,65
808,538,53,51
809,424,46,61
810,676,48,23
811,124,40,12
812,566,0,9
813,100,53,63
814,333,54,60
815,688,64,48
816,459,78,5
817,582,56,2
818,201,5,23
819,648,72,34
820,632,5,15
821,258,32,35
822,441,43,56
823,533,26,33
824,453,31,58
825,376,77,25
826,86,77,39
827,354,72,52
828,68,19,45
829,597,38,21
830,400,41,28
831,477,32,36
832,24,56,62
833,374,59,36
834,1,76,17
835,458,20,16
836,652,16,24
837,535,44,47
838,384,45,30
839,113,4,45
840,650,70,32
841,431,19,51
842,654,38,11
843,88,2,15
844,450,7,14
845,103,25,60
846,483,50,58
847,527,62,37
848,572,72,18
849,359,13,64
850,1,21,29
851,292,35,3
852,541,37,64
853,588,38,13
854,93,58,35
855,489,70,22
856,597,51,28
857,554,17,65
858,266,69,49
859,349,27,56
860,205,45,55
861,620,13,24
862,491,56,58
863,214,22,22
864,684,37,24
865,63,44,16
866,311,63,31
867,344,24,11
868,65,40,52
869,507,79,37
870,560,21,35
871,446,28,60
872,168,16,53
873,268,55,19
874,171,44,53
875,199,52,62
876,172,31,15
877,476,35,33
878,517,8,51
879,73,60,27
880,172,68,24
881,308,39,9
882,615,43,13
883,473,80,4
884,104,57,13
885,504,17,15
886,534,17,36
887,110,3,25
888,298,73,33
889,27,9,1
890,687,27,5
891,651,70,33
892,332,63,46
893,552,17,36
894,493,28,60
895,370,50,13
896,82,14,8
897,519,27,45
898,647,59,9
899,3,10,29
900,64,77,31
901,618,8,30
902,457,40,40
903,396,25,15
904,82,45,28
905,227,31,31
906,537,46,63
907,567,58,65
908,19,27,49
909,629,17,64
910,218,71,62
911,205,18,31
912,363,49,41
913,221,2,58
914,452,13,28
915,360,39,12
916,236,60,16
917,384,29,31
918,569,50,15
919,535,19,8
920,279,79,15
921,262,76,14
922,392,25,34
923,661,80,7
924,544,60,36
925,582,71,1
926,235,15,62
927,452,70,36
928,171,33,48
929,287,0,11
930,66,16,46
931,675,8,28
932,520,43,8
933,641,35,9
934,607,34,15
935,187,26,40
936,148,44,41
937,376,23,60
938,631,47,15
939,277,30,54
940,154,0,5
941,260,77,44
942,595,47,7
943,63,51,6
944,313,36,8
945,499,44,34
946,483,69,4
947,464,9,44
948,203,10,14
949,531,24,32
950,185,27,48
951,637,54,31
952,293,35,16
953,496,51,17
954,461,69,1
955,290,65,6
956,244,59,63
957,520,31,54
958,332,68,10
959,105,80,18
960,268,29,34
961,223,8,37
962,95,33,13
963,85,62,27
964,486,15,18
965,406,9,9
966,190,64,58
967,6,1,6
968,552,50,33
969,427,47,14
970,670,8,56
971,239,70,23
972,52,39,21
973,260,73,27
974,602,68,61
975,192,34,56
976,14,60,34
977,180,55,49
978,124,51,32
979,318,64,41
980,243,58,57
981,1,31,50
982,594,14,48
983,652,6,20
984,520,35,61
985,307,7,41
986,379,11,25
987,3,57,22
988,511,39,31
989,67,12,57
990,352,22,35
991,468,68,11
992,511,54,53
993,484,17,56
994,99,49,35
995,101,29,20
996,294,35,13
997,334,64,44
998,179,42,55
999,574,16,28
1000,636,30,49
1001,529,56,34
1002,236,78,47
1003,473,15,51
1004,34,26,38
1005,577,41,55
1006,421,43,48
1007,532,36,41
1008,189,9,27
1009,446,22,28
1010,655,47,59
1011,534,49,53
1012,609,51,55
1013,446,55,23
1014,257,33,56
1015,383,9,11
1016,36,10,32
1017,584,1,12
1018,133,75,58
1019,248,69,43
1020,206,32,29
1021,384,13,44
1022,652,33,2
1023,150,21,43
1024,372,1,13
1025,340,54,31
1026,645,52,24
1027,646,68,51
1028,116,63,40
1029,602,70,48
1030,194,6,4
1031,342,30,59
1032,174,67,10
1033,36,3,47
1034,555,79,59
1035,415,1,35
1036,432,41,33
1037,347,65,32
1038,16,77,45
1039,22,4,41
1040,591,46,3
1041,283,47,48
1042,361,35,19
1043,307,27,64
1044,164,67,37
1045,170,63,11
1046,125,51,34
1047,167,72,20
1048,445,23,53
1049,419,67,55
1050,611,55,54
1051,16,41,37
1052,433,61,46
1053,21,72,34
1054,103,40,6
1055,523,50,59
1056,281,47,27
1057,465,45,39
1058,533,11,53
1059,321,32,31
1060,572,62,30
1061,612,10,14
1062,377,61,3
1063,131,68,44
1064,368,11,44
1065,181,19,53
1066,383,16,48
1067,51,17,63
1068,322,21,15
1069,166,25,37
1070,5,28,54
1071,235,77,63
1072,396,60,18
1073,121,17,4
1074,566,41,27
1075,45,2,19
1076,18,72,63
1077,337,20,55
1078,630,69,37
1079,303,41,51
1080,278,43,42
1081,81,37,19
1082,142,48,63
1083,252,50,25
1084,340,74,20
1085,352,40,34
1086,69,16,59
1087,558,8,4
1088,300,15,56
1089,473,30,32
1090,639,21,17
1091,245,64,14
1092,193,72,15
1093,490,45,25
1094,658,18,31
1095,289,36,59
1096,579,64,41
1097,268,67,65
1098,246,65,45
1099,16,77,24
1100,192,10,12
1101,122,53,4
1102,358,31,36
1103,474,37,33
1104,648,11,65
1105,162,39,10
1106,124,73,49
1107,577,26,63
1108,589,64,1
1109,203,69,39
1110,496,75,1
1111,91,41,32
1112,28,56,30
1113,312,3,51
1114,620,64,4
1115,615,32,9
1116,486,63,39
1117,139,10,35
1118,299,42,34
1119,460,32,46
1120,315,30,44
1121,22,36,49
1122,72,71,22
1123,519,52,25
1124,588,21,58
1125,286,9,49
1126,352,12,29
1127,31,69,64
1128,330,41,52
1129,210,10,39
1130,346,9,36
1131,660,36,40
1132,541,62,10
1133,455,54,31
1134,602,35,32
1135,444,56,57
1136,111,2,42
1137,84,55,50
1138,233,60,37
1139,311,57,45
1140,78,54,11
1141,444,75,57
1142,332,13,27
1143,633,69,54
1144,351,29,15
1145,193,0,27
1146,248,54,31
1147,446,62,33
1148,613,19,59
1149,176,43,65
1150,324,38,38
1151,396,60,25
1152,108,46,43
1153,643,33,6
1154,279,73,48
1155,659,17,29
1156,578,38,41
1157,206,76,3
1158,660,76,57
1159,109,30,30
1160,143,25,41
1161,393,66,33
1162,515,4,25
1163,616,61,15
1164,179,60,49
1165,369,42,24
1166,578,41,34
1167,381,25,35
1168,552,29,25
1169,302,23,20
1170,188,27,45
1171,570,57,6
1172,157,49,61
1173,132,67,17
1174,265,19,2
1175,323,78,16
1176,363,38,8
1177,549,20,9
1178,91,65,28
1179,336,68,2
1180,167,49,9
1181,270,10,22
1182,332,71,58
1183,671,56,26
1184,23,74,34
1185,104,59,38
1186,240,42,53
1187,296,36,53
1188,260,45,4
1189,249,17,11
1190,636,37,31
1191,500,51,26
1192,396,32,31
1193,111,64,40
1194,123,55,31
1195,599,3,56
1196,64,25,29
1197,52,58,64
1198,385,66,47
1199,484,34,25
1200,60,35,19
1201,308,23,48
1202,226,7,4
1203,695,17,37
1204,318,52,12
1205,591,4,40
1206,644,60,2
1207,493,61,42
1208,440,51,52
1209,142,31,27
1210,323,27,59
1211,426,30,4
1212,445,33,19
1213,460,64,36
1214,164,35,28
1215,284,68,45
1216,2,61,38
1217,584,54,25
1218,576,80,49
1219,578,39,52
1220,145,11,50
1221,303,54,47
1222,522,2,41
1223,220,16,61
1224,630,72,28
1225,663,76,10
1226,12,24,22
1227,305,18,19
1228,693,7,24
1229,321,54,2
1230,39,46,41
1231,654,78,36
1232,255,61,14
1233,465,61,19
1234,213,48,1
1235,273,21,9
1236,157,79,63
1237,274,9,5
1238,68,46,1
1239,472,6,54
1240,289,20,35
1241,10,28,39
1242,87,3,24
1243,668,30,40
1244,219,80,53
1245,240,43,35
1246,446,20,14
1247,300,11,5
1248,676,27,54
1249,369,30,15
1250,574,10,18
1251,235,62,29
1252,356,70,52
1253,579,53,50
1254,514,20,50
1255,480,55,35
1256,417,80,16
1257,456,74,36
1258,694,21,58
1259,116,74,44
1260,513,22,34
1261,214,31,30
1262,345,65,42
1263,490,47,26
1264,253,14,27
1265,215,67,22
1266,259,8,48
1267,277,79,41
1268,285,53,46
1269,319,52,62
1270,461,46,57
1271,688,15,39
1272,444,3,37
1273,700,44,64
1274,259,71,25
1275,601,10,18
1276,372,69,54
1277,561,77,54
1278,61,73,15
1279,254,13,57
1280,172,80,25
1281,318,64,48
1282,594,4,2
1283,512,26,16
1284,156,67,11
1285,215,4,24
1286,591,52,33
1287,357,11,55
1288,153,70,38
1289,476,7,48
1290,211,2,64
1291,526,73,36
1292,482,4,21
1293,628,42,45
1294,489,75,59
1295,124,9,30
1296,694,17,18
1297,569,65,31
1298,276,30,25
1299,659,67,42
1300,191,28,56
1301,91,68,64
1302,427,44,44
1303,568,65,58
1304,199,76,64
1305,528,41,9
1306,424,74,9
1307,145,75,48
1308,270,73,31
1309,31,51,43
1310,206,15,54
1311,175,59,27
1312,415,42,43
1313,631,54,63
1314,364,33,29
1315,372,39,54
1316,658,58,37
1317,70,71,18
1318,253,60,56
1319,595,77,54
1320,397,20,38
1321,42,30,25
1322,349,22,65
1323,443,60,22
1324,298,55,21
1325,684,20,46
1326,53,28,19
1327,354,39,48
1328,150,59,52
1329,215,73,58
1330,639,2,34
1331,86,38,34
1332,643,60,32
1333,547,41,60
1334,363,47,37
1335,204,19,2
1336,679,12,16
1337,253,19,57
1338,365,70,35
1339,434,41,14
1340,383,56,44
1341,514,72,9
1342,467,39,14
1343,227,23,42
1344,257,69,4
1345,149,53,15
1346,249,3,28
1347,420,11,13
1348,318,58,36
1349,628,59,8
1350,620,63,4
1351,501,50,35
1352,39,61,31
1353,218,24,61
1354,595,67,35
1355,464,10,14
1356,110,32,41
1357,393,29,35
1358,329,24,34
1359,142,5,7
1360,420,66,53
1361,114,52,15
1362,168,12,42
1363,578,60,27
1364,17,42,25
1365,34,79,3
1366,580,15,29
1367,90,43,44
1368,200,50,58
1369,545,42,25
1370,371,11,1
1371,653,48,40
1372,232,53,47
1373,302,80,4
1374,251,70,32
1375,537,51,18
1376,642,56,51
1377,418,9,18
1378,417,71,8
1379,287,2,35
1380,536,78,15
1381,465,55,65
1382,669,77,24
1383,351,40,34
1384,493,64,60
1385,576,30,51
1386,506,7,20
1387,429,0,5
1388,342,31,10
1389,486,58,64
1390,68,68,55
1391,648,55,16
1392,629,26,33
1393,432,31,25
1394,247,42,10
1395,469,9,58
1396,505,69,8
1397,551,53,37
1398,646,23,52
1399,680,70,27
1400,477,8,4
1401,11,76,52
1402,96,60,22
1403,201,63,62
1404,445,27,61
1405,375,68,7
1406,18,39,28
1407,670,5,2
1408,445,41,49
1409,227,74,24
1410,270,4,58
1411,679,2,37
1412,623,54,44
1413,146,0,61
1414,123,77,55
1415,518,77,17
1416,368,36,36
1417,292,65,38
1418,405,14,19
1419,29,78,33
1420,162,40,37
1421,661,57,32
1422,38,48,31
1423,501,43,35
1424,501,29,30
1425,546,22,45
1426,401,5,52
1427,40,33,54
1428,506,77,9
1429,264,8,22
1430,614,54,58
1431,598,21,38
1432,552,52,45
1433,363,0,6
1434,6,60,34
1435,28,61,34
1436,565,17,27
1437,70,34,34
1438,145,26,34
1439,549,23,55
1440,503,52,23
1441,372,2,6
1442,418,63,8
1443,584,15,30
1444,473,5,36
1445,425,39,42
1446,62,14,64
1447,374,59,4
1448,272,46,47
1449,418,66,24
1450,288,18,2
1451,604,67,59
1452,586,39,22
1453,197,72,5
1454,395,27,24
1455,261,28,58
1456,16,27,28
1457,4,64,24
1458,353,68,29
1459,222,1,23
1460,534,0,29
1461,288,71,1
1462,623,44,62
1463,533,19,7
1464,591,38,37
1465,25,78,48
1466,329,79,21
1467,198,35,53
1468,678,31,52
1469,181,18,20
1470,699,50,65
1471,367,44,55
1472,245,5,13
1473,158,37,24
1474,4,75,4
1475,111,30,40
1476,516,74,16
1477,151,42,47
1478,387,49,28
1479,258,45,41
1480,236,72,30
1481,646,61,35
1482,523,52,47
1483,112,55,24
1484,369,47,27
1485,401,67,49
1486,248,35,62
1487,319,24,30
1488,321,37,26
1489,99,64,13
1490,199,5,36
1491,696,2,47
1492,279,65,59
1493,530,13,58
1494,333,37,46
1495,172,62,62
1496,227,52,5
1497,526,31,2
1498,699,71,46
1499,324,2,34
1500,482,26,52
1501,693,76,19
1502,264,16,61
1503,451,33,47
1504,397,10,19
1505,459,72,65
1506,208,7,25
1507,580,3,5
1508,669,32,4
1509,160,43,27
1510,516,35,11
1511,39,12,52
1512,590,25,26
1513,576,35,5
1514,543,76,35
1515,386,56,60
1516,684,15,60
1517,239,52,15
1518,192,3,53
1519,331,5,35
1520,22,5,42
1521,193,38,55
1522,539,7,24
1523,525,72,35
1524,410,5,5
1525,260,16,5
1526,456,33,47
1527,436,63,31
1528,484,39,18
1529,236,56,17
1530,386,39,53
1531,134,20,50
1532,218,56,47
1533,251,23,9
1534,313,54,62
1535,222,46,64
1536,543,63,27
1537,92,75,31
1538,615,70,55
1539,494,74,23
1540,688,65,59
1541,81,48,43
1542,224,27,22
1543,288,15,59
1544,688,36,24
1545,416,73,19
1546,455,59,9
1547,317,29,11
1548,179,51,22
1549,398,12,63
1550,607,65,63
1551,223,48,51
1552,685,74,31
1553,656,20,60
1554,74,67,53
1555,587,53,38
1556,74,49,20
1557,33,25,37
1558,393,58,31
1559,109,12,16
1560,317,43,13
1561,632,17,3
1562,297,42,5
1563,475,21,50
1564,442,4,22
1565,53,37,65
1566,569,48,46
1567,372,37,54
1568,169,77,24
1569,186,38,3
1570,44,5,41
1571,574,66,58
1572,76,77,35
1573,564,21,18
1574,200,33,33
1575,670,57,11
1576,183,69,29
1577,678,48,49
1578,700,63,10
1579,439,21,26
1580,314,56,15
1581,490,52,8
1582,430,6,23
1583,448,45,8
1584,107,37,53
1585,402,0,25
1586,676,41,39
1587,174,38,6
1588,229,57,47
1589,161,34,1
1590,28,17,49
1591,474,54,6
1592,76,8,39
1593,298,78,16
1594,9,67,14
1595,171,16,65
1596,586,39,41
1597,225,72,10
1598,12,63,26
1599,552,14,26
1600,281,12,32
1601,204,60,58
1602,52,14,2
1603,387,78,5
1604,15,45,25
1605,487,26,50
1606,658,48,11
1607,589,66,37
1608,687,58,62
1609,119,63,55
1610,688,80,49
1611,136,63,56
1612,593,22,30
1613,451,3,40
1614,348,27,37
1615,597,25,32
1616,144,29,40
1617,449,28,11
1618,651,26,18
1619,400,71,15
1620,613,6,7
1621,184,38,32
1622,31,38,41
1623,152,50,50
1624,667,68,50
1625,527,28,61
1626,169,35,59
1627,568,7,28
1628,94,6,1
1629,513,0,18
1630,471,50,4
1631,286,11,19
1632,653,25,55
1633,217,65,38
1634,597,60,48
1635,318,48,56
1636,295,40,47
1637,449,38,19
1638,629,60,39
1639,376,0,36
1640,39,76,25
1641,333,40,62
1642,469,80,10
1643,177,76,21
1644,531,62,18
1645,541,21,9
1646,1,62,3
1647,220,68,27
1648,279,13,8
1649,624,60,63
1650,213,61,65
1651,350,0,48
1652,239,54,7
1653,362,45,33
1654,464,43,31
1655,354,62,7
1656,363,6,59
1657,417,14,18
1658,489,30,40
1659,587,3,47
1660,85,43,49
